PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,ShortName,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches
22971,BAL,0.0,Sam,Cooper,G,Active,"6'2""",305.0,1997-06-01T00:00:00,Merrimack,0.0,OL,True,OFF,Sam Cooper,24.0,0,"June 1, 1997",S.Cooper,BAL,BAL,2021.0,0.0,0.0,True,6.0,2.0
22979,BAL,91.0,Xavier,Kelly,DL,Injured Reserve,"6'5""",311.0,1997-10-02T00:00:00,Arkansas,0.0,DL,True,DEF,Xavier Kelly,23.0,Rookie,"October 2, 1997",X.Kelly,BAL,BAL,2021.0,0.0,0.0,True,6.0,5.0
23033,PHI,66.0,JaQuan,Bailey,DE,Active,"6'2""",260.0,1997-05-28T00:00:00,Iowa State,0.0,DL,True,DEF,JaQuan Bailey,24.0,Rookie,"May 28, 1997",J.Bailey,PHI,PHI,2021.0,0.0,0.0,True,6.0,2.0
18067,PHI,24.0,Jordan,Howard,RB,Active,"6'0""",224.0,1994-11-02T00:00:00,Indiana,5.0,RB,True,OFF,Jordan Howard,26.0,6th Season,"November 2, 1994",J.Howard,PHI,CHI,2016.0,7.0,172.0,False,6.0,0.0
611,PHI,7.0,Joe,Flacco,QB,Active,"6'6""",245.0,1985-01-16T00:00:00,Delaware,13.0,QB,True,OFF,Joe Flacco,36.0,14th Season,"January 16, 1985",J.Flacco,PHI,BAL,2008.0,1.0,21.0,False,6.0,6.0
21938,PHI,42.0,K'Von,Wallace,S,Active,"5'11""",205.0,1997-07-25T00:00:00,Clemson,1.0,DB,True,DEF,K'Von Wallace,23.0,2nd Season,"July 25, 1997",K.Wallace,PHI,PHI,2020.0,5.0,146.0,False,5.0,11.0
20608,0,41.0,Johnathan,Alston,FS,Inactive,"6'0""",210.0,1994-10-17T00:00:00,North Carolina State,3.0,DB,False,DEF,Johnathan Alston,26.0,Rookie,"October 17, 1994",J.Alston,0,MIA,2018.0,0.0,0.0,True,6.0,0.0
20609,0,46.0,Cayson,Collins,OLB,Inactive,"6'1""",225.0,1995-11-10T00:00:00,North Carolina,3.0,LB,False,DEF,Cayson Collins,25.0,1st Season,"November 10, 1995",C.Collins,0,MIA,2018.0,0.0,0.0,True,6.0,1.0
20614,0,32.0,Mark,Myers,CB,Inactive,"5'10""",185.0,1994-09-05T00:00:00,Southeastern (FL),3.0,DB,False,DEF,Mark Myers,26.0,1st Season,"September 5, 1994",M.Myers,0,TB,2018.0,0.0,0.0,True,5.0,10.0
19013,PIT,72.0,Zach,Banner,OT,Active,"6'8""",360.0,1993-12-25T00:00:00,USC,4.0,OL,True,OFF,Zach Banner,27.0,5th Season,"December 25, 1993",Z.Banner,PIT,IND,2017.0,5.0,157.0,False,6.0,8.0
21781,DAL,84.0,Sean,McKeon,TE,Active,"6'5""",248.0,1997-12-28T00:00:00,Michigan,1.0,TE,True,OFF,Sean McKeon,23.0,2nd Season,"December 28, 1997",S.McKeon,DAL,DAL,2020.0,0.0,0.0,True,6.0,5.0
22666,DAL,49.0,Artayvious,Lynn,TE,Active,"6'6""",258.0,1996-03-13T00:00:00,TCU,0.0,TE,True,OFF,Artayvious Lynn,25.0,Rookie,"March 13, 1996",A.Lynn,DAL,DAL,2021.0,0.0,0.0,True,6.0,6.0
14697,DAL,2.0,Greg,Zuerlein,K,Active,"6'0""",191.0,1987-12-27T00:00:00,Missouri Western State,9.0,K,True,ST,Greg Zuerlein,33.0,10th Season,"December 27, 1987",G.Zuerlein,DAL,LAR,2012.0,8.0,196.0,False,6.0,0.0
22980,BAL,69.0,Foster,Sarell,OT,Active,"6'7""",315.0,1998-08-28T00:00:00,Stanford,0.0,OL,True,OFF,Foster Sarell,22.0,Rookie,"August 28, 1998",F.Sarell,BAL,BAL,2021.0,0.0,0.0,True,6.0,7.0
18042,NO,93.0,David,Onyemata,NT,Active,"6'4""",300.0,1992-11-13T00:00:00,Manitoba (Canada),5.0,DL,True,DEF,David Onyemata,28.0,6th Season,"November 13, 1992",D.Onyemata,NO,NO,2016.0,5.0,138.0,False,6.0,4.0
20559,NO,48.0,J.T.,Gray,SS,Active,"6'0""",202.0,1996-01-18T00:00:00,Mississippi State,3.0,DB,True,DEF,J.T. Gray,25.0,4th Season,"January 18, 1996",J.Gray,NO,NO,2018.0,0.0,0.0,True,6.0,0.0
20755,BAL,45.0,Jaylon,Ferguson,OLB,Active,"6'5""",275.0,1995-12-14T00:00:00,Louisiana Tech,2.0,LB,True,DEF,Jaylon Ferguson,25.0,3rd Season,"December 14, 1995",J.Ferguson,BAL,BAL,2019.0,4.0,97.0,False,6.0,5.0
20766,NO,22.0,C.J.,Gardner-Johnson,SS,Active,"5'11""",210.0,1997-12-20T00:00:00,Florida,2.0,DB,True,DEF,C.J. Gardner-Johnson,23.0,3rd Season,"December 20, 1997",C.Gardner-Johnson,NO,NO,2019.0,5.0,120.0,False,5.0,11.0
20624,0,49.0,Robert,Martin,RB,Inactive,"5'11""",210.0,1995-09-04T00:00:00,None,3.0,RB,False,OFF,Robert Martin,25.0,1st Season,"September 4, 1995",R.Martin,0,NYG,2018.0,0.0,0.0,True,5.0,11.0
20626,0,16.0,Deontez,Alexander,WR,Inactive,"6'2""",196.0,1996-07-25T00:00:00,Franklin,3.0,WR,False,OFF,Deontez Alexander,24.0,1st Season,"July 25, 1996",D.Alexander,0,DET,2018.0,0.0,0.0,True,6.0,2.0
20627,0,96.0,Pat,Afriyie,DE,Inactive,"6'2""",240.0,1996-07-20T00:00:00,Colgate,3.0,DL,False,DEF,Pat Afriyie,24.0,1st Season,"July 20, 1996",P.Afriyie,0,LAC,2018.0,0.0,0.0,True,6.0,2.0
21957,PHI,16.0,Quez,Watkins,WR,Active,"6'2""",190.0,1998-06-09T00:00:00,Southern Mississippi,1.0,WR,True,OFF,Quez Watkins,23.0,2nd Season,"June 9, 1998",Q.Watkins,PHI,PHI,2020.0,8.0,229.0,False,6.0,2.0
21067,PHI,77.0,Andre,Dillard,OT,Active,"6'5""",315.0,1995-10-03T00:00:00,Washington State,2.0,OL,True,OFF,Andre Dillard,25.0,2nd Season,"October 3, 1995",A.Dillard,PHI,PHI,2019.0,1.0,25.0,False,6.0,5.0
21981,PHI,63.0,Jack,Driscoll,OT,Active,"6'4""",300.0,1997-04-01T00:00:00,Auburn,1.0,OL,True,OFF,Jack Driscoll,24.0,2nd Season,"April 1, 1997",J.Driscoll,PHI,PHI,2020.0,5.0,166.0,False,6.0,4.0
21987,PHI,52.0,Davion,Taylor,LB,Active,"6'0""",228.0,1998-08-05T00:00:00,Colorado,1.0,LB,True,DEF,Davion Taylor,22.0,2nd Season,"August 5, 1998",D.Taylor,PHI,PHI,2020.0,4.0,118.0,False,6.0,0.0
21056,PHI,89.0,Hakeem,Butler,WR,Active,"6'5""",227.0,1996-05-16T00:00:00,Iowa State,2.0,WR,True,OFF,Hakeem Butler,25.0,2nd Season,"May 16, 1996",H.Butler,PHI,ARI,2019.0,5.0,118.0,False,6.0,5.0
17156,NYG,62.0,Chad,Slade,G,Active,"6'5""",315.0,1992-05-04T00:00:00,Auburn,6.0,OL,True,OFF,Chad Slade,29.0,4th Season,"May 4, 1992",C.Slade,NYG,HOU,2015.0,0.0,0.0,True,6.0,5.0
20943,NYG,86.0,Darius,Slayton,WR,Active,"6'1""",190.0,1997-01-12T00:00:00,Auburn,2.0,WR,True,OFF,Darius Slayton,24.0,3rd Season,"January 12, 1997",D.Slayton,NYG,NYG,2019.0,7.0,196.0,False,6.0,1.0
20946,NYG,82.0,Kaden,Smith,TE,Active,"6'5""",249.0,1997-04-24T00:00:00,Stanford,2.0,TE,True,OFF,Kaden Smith,24.0,3rd Season,"April 24, 1997",K.Smith,NYG,SF,2019.0,8.0,202.0,False,6.0,5.0
16295,NYG,73.0,Zach,Fulton,G,Active,"6'5""",321.0,1991-09-23T00:00:00,Tennessee,7.0,OL,True,OFF,Zach Fulton,29.0,8th Season,"September 23, 1991",Z.Fulton,NYG,KC,2014.0,8.0,221.0,False,6.0,5.0
21768,PIT,22.0,Najee,Harris,RB,Active,"6'2""",230.0,1998-03-09T00:00:00,Alabama,0.0,RB,True,OFF,Najee Harris,23.0,Rookie,"March 9, 1998",N.Harris,PIT,PIT,2021.0,1.0,28.0,False,6.0,2.0
22132,PIT,69.0,Kevin,Dotson,OL,Active,"6'4""",310.0,1996-09-18T00:00:00,Louisiana-Lafayette,1.0,OL,True,OFF,Kevin Dotson,24.0,2nd Season,"September 18, 1996",K.Dotson,PIT,PIT,2020.0,5.0,155.0,False,6.0,4.0
22695,DAL,11.0,Micah,Parsons,LB,Active,"6'3""",245.0,1999-05-26T00:00:00,Penn State,0.0,LB,True,DEF,Micah Parsons,22.0,Rookie,"May 26, 1999",M.Parsons,DAL,DAL,2021.0,1.0,14.0,False,6.0,3.0
16366,DAL,90.0,DeMarcus,Lawrence,DE,Active,"6'3""",265.0,1992-04-28T00:00:00,Boise State,7.0,DL,True,DEF,DeMarcus Lawrence,29.0,8th Season,"April 28, 1992",D.Lawrence,DAL,DAL,2014.0,3.0,39.0,False,6.0,3.0
20139,PIT,68.0,Anthony,Coyle,OT,Active,"6'4""",298.0,1996-09-19T00:00:00,Fordham,3.0,OL,True,OFF,Anthony Coyle,24.0,2nd Season,"September 19, 1996",A.Coyle,PIT,HOU,2018.0,0.0,0.0,True,6.0,4.0
20776,NO,96.0,Carl,Granderson,DE,Active,"6'5""",261.0,1996-12-18T00:00:00,Wyoming,2.0,DL,True,DEF,Carl Granderson,24.0,3rd Season,"December 18, 1996",C.Granderson,NO,NO,2019.0,0.0,0.0,True,6.0,5.0
20787,NO,42.0,Chase,Hansen,ILB,Active,"6'3""",222.0,1993-05-20T00:00:00,Utah,2.0,LB,True,DEF,Chase Hansen,28.0,2nd Season,"May 20, 1993",C.Hansen,NO,NO,2019.0,0.0,0.0,True,6.0,3.0
20802,BAL,43.0,Justice,Hill,RB,Active,"5'10""",200.0,1997-11-14T00:00:00,Oklahoma State,2.0,RB,True,OFF,Justice Hill,23.0,3rd Season,"November 14, 1997",J.Hill,BAL,BAL,2019.0,5.0,130.0,False,5.0,10.0
20815,NO,60.0,Albert,Huggins,DT,Active,"6'3""",305.0,1997-06-27T00:00:00,Clemson,2.0,DL,True,DEF,Albert Huggins,24.0,2nd Season,"June 27, 1997",A.Huggins,NO,HOU,2019.0,0.0,0.0,True,6.0,3.0
20816,NO,84.0,Lil'Jordan,Humphrey,WR,Active,"6'4""",225.0,1998-04-19T00:00:00,Texas,2.0,WR,True,OFF,Lil'Jordan Humphrey,23.0,3rd Season,"April 19, 1998",L.Humphrey,NO,NO,2019.0,0.0,0.0,True,6.0,4.0
16253,MIA,8.0,Allen,Hurns,WR,Active,"6'3""",195.0,1991-11-12T00:00:00,Miami (FL),7.0,WR,True,OFF,Allen Hurns,29.0,7th Season,"November 12, 1991",A.Hurns,MIA,JAX,2014.0,0.0,0.0,True,6.0,3.0
18018,MIA,14.0,Jacoby,Brissett,QB,Active,"6'4""",238.0,1992-12-11T00:00:00,North Carolina State,5.0,QB,True,OFF,Jacoby Brissett,28.0,6th Season,"December 11, 1992",J.Brissett,MIA,NE,2016.0,4.0,104.0,False,6.0,4.0
18370,CHI,62.0,Adam,Redmond,C,Active,"6'6""",300.0,1993-05-19T00:00:00,Harvard,5.0,OL,True,OFF,Adam Redmond,28.0,4th Season,"May 19, 1993",A.Redmond,CHI,IND,2016.0,0.0,0.0,True,6.0,6.0
19538,MIA,48.0,Calvin,Munson,LB,Active,"6'0""",245.0,1994-12-27T00:00:00,San Diego State,4.0,LB,True,DEF,Calvin Munson,26.0,3rd Season,"December 27, 1994",C.Munson,MIA,NYG,2017.0,0.0,0.0,True,6.0,0.0
20632,0,42.0,Ryan,Yurachek,TE,Inactive,"6'1""",235.0,1996-08-27T00:00:00,Marshall,3.0,TE,False,OFF,Ryan Yurachek,24.0,1st Season,"August 27, 1996",R.Yurachek,0,NO,2018.0,0.0,0.0,True,6.0,1.0
20633,0,0.0,Drew,Scott,LS,Inactive,"6'1""",243.0,1995-03-12T05:00:00,Kansas State,3.0,LS,False,ST,Drew Scott,26.0,1st Season,"March 12, 1995",D.Scott,0,LV,2018.0,0.0,0.0,True,6.0,1.0
22840,SEA,63.0,Jared,Hocker,G,Active,"6'5""",325.0,1998-07-11T00:00:00,Texas A&M,0.0,OL,True,OFF,Jared Hocker,22.0,Rookie,"July 11, 1998",J.Hocker,SEA,SEA,2021.0,0.0,0.0,True,6.0,5.0
20182,LV,10.0,Caleb,Scott,WR,Active,"6'2""",202.0,1996-01-08T00:00:00,Vanderbilt,3.0,WR,True,OFF,Caleb Scott,25.0,1st Season,"January 8, 1996",C.Scott,LV,SEA,2018.0,0.0,0.0,True,6.0,2.0
20185,SEA,97.0,Poona,Ford,DT,Active,"5'11""",310.0,1995-11-19T00:00:00,Texas,3.0,DL,True,DEF,Poona Ford,25.0,4th Season,"November 19, 1995",P.Ford,SEA,SEA,2018.0,0.0,0.0,True,5.0,11.0
17014,LV,71.0,Denzelle,Good,OL,Active,"6'5""",340.0,1991-03-08T00:00:00,Mars Hill,6.0,OL,True,OFF,Denzelle Good,30.0,7th Season,"March 8, 1991",D.Good,LV,IND,2015.0,9.0,292.0,False,6.0,5.0
22883,LV,65.0,Jimmy,Morrissey,C,Active,"6'3""",300.0,1998-06-09T00:00:00,Pittsburgh,0.0,OL,True,OFF,Jimmy Morrissey,23.0,Rookie,"June 9, 1998",J.Morrissey,LV,LV,2021.0,9.0,264.0,False,6.0,3.0
20636,0,0.0,Casey,Dunn,C,Inactive,"6'3""",290.0,1994-10-11T00:00:00,Auburn,3.0,OL,False,OFF,Casey Dunn,26.0,2nd Season,"October 11, 1994",C.Dunn,0,WAS,2018.0,0.0,0.0,True,6.0,3.0
16773,NYG,75.0,Danny,Shelton,DT,Active,"6'2""",345.0,1993-08-20T00:00:00,Washington,6.0,DL,True,DEF,Danny Shelton,27.0,7th Season,"August 20, 1993",D.Shelton,NYG,CLE,2015.0,1.0,14.0,False,6.0,2.0
20966,NYG,17.0,Clayton,Thorson,QB,Active,"6'4""",222.0,1995-06-15T00:00:00,Northwestern,2.0,QB,True,OFF,Clayton Thorson,26.0,2nd Season,"June 15, 1995",C.Thorson,NYG,PHI,2019.0,7.0,192.0,False,6.0,4.0
21925,NYJ,32.0,Ashtyn,Davis,S,Active,"6'1""",202.0,1996-10-10T00:00:00,California,1.0,DB,True,DEF,Ashtyn Davis,24.0,2nd Season,"October 10, 1996",A.Davis,NYJ,NYJ,2020.0,4.0,78.0,False,6.0,1.0
20977,NYJ,85.0,Trevon,Wesco,TE,Active,"6'3""",267.0,1995-09-12T00:00:00,West Virginia,2.0,TE,True,OFF,Trevon Wesco,25.0,3rd Season,"September 12, 1995",T.Wesco,NYJ,NYJ,2019.0,5.0,139.0,False,6.0,3.0
20296,CHI,82.0,Jester,Weah,WR,Active,"6'3""",209.0,1995-02-07T00:00:00,Pittsburgh,3.0,WR,True,OFF,Jester Weah,26.0,2nd Season,"February 7, 1995",J.Weah,CHI,HOU,2018.0,0.0,0.0,True,6.0,3.0
19557,MIA,33.0,Jamal,Perry,CB,Active,"5'10""",180.0,1994-10-23T00:00:00,Iowa State,4.0,DB,True,DEF,Jamal Perry,26.0,3rd Season,"October 23, 1994",J.Perry,MIA,PHI,2017.0,0.0,0.0,True,5.0,10.0
15734,CHI,48.0,Patrick,Scales,LS,Active,"6'3""",228.0,1988-02-11T00:00:00,Utah State,10.0,LS,True,ST,Patrick Scales,33.0,6th Season,"February 11, 1988",P.Scales,CHI,BAL,2011.0,0.0,0.0,True,6.0,3.0
17916,MIA,3.0,William,Fuller V,WR,Suspended,"6'0""",184.0,1994-04-16T00:00:00,Notre Dame,5.0,WR,True,OFF,William Fuller V,27.0,6th Season,"April 16, 1994",W.Fuller V,MIA,HOU,2016.0,1.0,24.0,False,6.0,0.0
22146,DAL,7.0,Ben,DiNucci,QB,Active,"6'3""",210.0,1996-11-24T00:00:00,James Madison,1.0,QB,True,OFF,Ben DiNucci,24.0,2nd Season,"November 24, 1996",B.DiNucci,DAL,DAL,2020.0,9.0,265.0,False,6.0,3.0
20134,PIT,87.0,Kevin,Rader,TE,Active,"6'4""",250.0,1995-04-26T00:00:00,Youngstown State,3.0,TE,True,OFF,Kevin Rader,26.0,2nd Season,"April 26, 1995",K.Rader,PIT,GB,2018.0,0.0,0.0,True,6.0,4.0
14705,DAL,79.0,Ty,Nsekhe,OT,Active,"6'8""",330.0,1985-10-27T00:00:00,Texas State,9.0,OL,True,OFF,Ty Nsekhe,35.0,7th Season,"October 27, 1985",T.Nsekhe,DAL,IND,2012.0,0.0,0.0,True,6.0,8.0
16369,DAL,70.0,Zack,Martin,G,Active,"6'4""",315.0,1990-11-20T00:00:00,Notre Dame,7.0,OL,True,OFF,Zack Martin,30.0,8th Season,"November 20, 1990",Z.Martin,DAL,DAL,2014.0,1.0,18.0,False,6.0,4.0
20867,BAL,37.0,Iman,Marshall,CB,Active,"6'1""",210.0,1997-02-27T00:00:00,USC,2.0,DB,True,DEF,Iman Marshall,24.0,2nd Season,"February 27, 1997",I.Marshall,BAL,BAL,2019.0,5.0,146.0,False,6.0,1.0
20869,NO,78.0,Erik,McCoy,OL,Active,"6'4""",314.0,1997-08-27T00:00:00,Texas A&M,2.0,OL,True,OFF,Erik McCoy,23.0,3rd Season,"August 27, 1997",E.McCoy,NO,NO,2019.0,3.0,55.0,False,6.0,4.0
20874,BAL,7.0,Trace,McSorley,QB,Active,"6'0""",202.0,1995-08-23T00:00:00,Penn State,2.0,QB,True,OFF,Trace McSorley,25.0,3rd Season,"August 23, 1995",T.McSorley,BAL,BAL,2019.0,8.0,226.0,False,6.0,0.0
20899,BAL,84.0,Josh,Oliver,TE,Active,"6'5""",249.0,1997-03-21T00:00:00,San Jose State,2.0,TE,True,OFF,Josh Oliver,24.0,2nd Season,"March 21, 1997",J.Oliver,BAL,JAX,2019.0,4.0,79.0,False,6.0,5.0
22888,SEA,30.0,Bryan,Mills,CB,Active,"6'1""",180.0,1999-08-03T00:00:00,North Carolina Central,0.0,DB,True,DEF,Bryan Mills,21.0,Rookie,"August 3, 1999",B.Mills,SEA,SEA,2021.0,0.0,0.0,True,6.0,1.0
22896,LV,51.0,Malcolm,Koonce,DE,Active,"6'2""",249.0,1998-06-06T00:00:00,Buffalo,0.0,DL,True,DEF,Malcolm Koonce,23.0,Rookie,"June 6, 1998",M.Koonce,LV,LV,2021.0,4.0,91.0,False,6.0,2.0
22897,LV,70.0,Alex,Leatherwood,OT,Active,"6'5""",312.0,1999-01-05T00:00:00,Alabama,0.0,OL,True,OFF,Alex Leatherwood,22.0,Rookie,"January 5, 1999",A.Leatherwood,LV,LV,2021.0,1.0,19.0,False,6.0,5.0
14167,LV,58.0,Kyle,Wilber,OLB,Active,"6'4""",240.0,1989-04-26T00:00:00,Wake Forest,9.0,LB,True,DEF,Kyle Wilber,32.0,10th Season,"April 26, 1989",K.Wilber,LV,DAL,2012.0,5.0,130.0,False,6.0,4.0
22921,LV,39.0,Nate,Hobbs,CB,Active,"6'0""",195.0,1999-06-24T00:00:00,Illinois,0.0,DB,True,DEF,Nate Hobbs,22.0,Rookie,"June 24, 1999",N.Hobbs,LV,LV,2021.0,7.0,192.0,False,6.0,0.0
20649,0,25.0,Nick,Holley,WR,Inactive,"5'10""",195.0,1994-12-05T00:00:00,Kent State,3.0,WR,False,OFF,Nick Holley,26.0,1st Season,"December 5, 1994",N.Holley,0,LAR,2018.0,0.0,0.0,True,5.0,10.0
20914,BAL,72.0,Ben,Powers,G,Active,"6'4""",310.0,1996-10-29T00:00:00,Oklahoma,2.0,OL,True,OFF,Ben Powers,24.0,3rd Season,"October 29, 1996",B.Powers,BAL,BAL,2019.0,5.0,141.0,False,6.0,4.0
8459,BAL,76.0,Andre,Smith,OT,Voluntary Opt Out,"6'4""",325.0,1987-01-25T00:00:00,Alabama,12.0,OL,True,OFF,Andre Smith,34.0,12th Season,"January 25, 1987",A.Smith,BAL,CIN,2009.0,1.0,8.0,False,6.0,4.0
18878,NO,41.0,Alvin,Kamara,RB,Active,"5'10""",215.0,1995-07-25T00:00:00,Tennessee,4.0,RB,True,OFF,Alvin Kamara,25.0,5th Season,"July 25, 1995",A.Kamara,NO,NO,2017.0,4.0,77.0,False,5.0,10.0
20031,NO,0.0,Quentin,Poling,OLB,Active,"6'1""",235.0,1994-08-17T00:00:00,Ohio,3.0,LB,True,DEF,Quentin Poling,26.0,2nd Season,"August 17, 1994",Q.Poling,NO,MIA,2018.0,9.0,260.0,False,6.0,1.0
18051,NYJ,71.0,Alex,Lewis,G,Active,"6'6""",305.0,1992-04-21T00:00:00,Nebraska,5.0,OL,True,OFF,Alex Lewis,29.0,6th Season,"April 21, 1992",A.Lewis,NYJ,BAL,2016.0,5.0,149.0,False,6.0,6.0
18052,NYG,54.0,Blake,Martinez,ILB,Active,"6'2""",237.0,1994-01-09T00:00:00,Stanford,5.0,LB,True,DEF,Blake Martinez,27.0,6th Season,"January 9, 1994",B.Martinez,NYG,GB,2016.0,5.0,150.0,False,6.0,2.0
18060,NYJ,54.0,Ronald,Blair III,DE,Active,"6'4""",270.0,1993-01-21T00:00:00,Appalachian State,5.0,DL,True,DEF,Ronald Blair III,28.0,5th Season,"January 21, 1993",R.Blair III,NYJ,SF,2016.0,7.0,163.0,False,6.0,4.0
20989,NYJ,95.0,Quinnen,Williams,DE,Active,"6'3""",303.0,1997-12-21T00:00:00,Alabama,2.0,DL,True,DEF,Quinnen Williams,23.0,3rd Season,"December 21, 1997",Q.Williams,NYJ,NYJ,2019.0,1.0,4.0,False,6.0,3.0
20658,0,56.0,Kyle,Wilson,OLB,Inactive,"6'0""",231.0,1995-11-02T00:00:00,Arkansas State,3.0,LB,False,DEF,Kyle Wilson,25.0,1st Season,"November 2, 1995",K.Wilson,0,PHI,2018.0,0.0,0.0,True,6.0,0.0
18690,LV,30.0,Jalen,Richard,RB,Active,"5'8""",205.0,1993-10-15T00:00:00,Southern Mississippi,5.0,RB,True,OFF,Jalen Richard,27.0,6th Season,"October 15, 1993",J.Richard,LV,LV,2016.0,0.0,0.0,True,5.0,8.0
16128,SEA,35.0,Pierre,Desir,CB,Active,"6'1""",192.0,1990-09-08T00:00:00,Lindenwood,7.0,DB,True,DEF,Pierre Desir,30.0,8th Season,"September 8, 1990",P.Desir,SEA,CLE,2014.0,5.0,146.0,False,6.0,1.0
22268,SEA,42.0,Will,Sunderland,CB,Active,"6'4""",196.0,1996-09-11T00:00:00,Troy,1.0,DB,True,DEF,Will Sunderland,24.0,1st Season,"September 11, 1996",W.Sunderland,SEA,GB,2020.0,0.0,0.0,True,6.0,4.0
22949,LV,54.0,Max,Richardson,LB,Active,"6'0""",230.0,1998-01-22T00:00:00,Boston College,0.0,LB,True,DEF,Max Richardson,23.0,Rookie,"January 22, 1998",M.Richardson,LV,LV,2021.0,0.0,0.0,True,6.0,0.0
16141,LV,17.0,Willie,Snead IV,WR,Active,"5'11""",205.0,1992-10-17T00:00:00,Ball State,7.0,WR,True,OFF,Willie Snead IV,28.0,7th Season,"October 17, 1992",W.Snead IV,LV,CLE,2014.0,0.0,0.0,True,5.0,11.0
22707,DAL,76.0,Josh,Ball,OT,Active,"6'7""",308.0,1998-05-15T00:00:00,Marshall,0.0,OL,True,OFF,Josh Ball,23.0,Rookie,"May 15, 1998",J.Ball,DAL,DAL,2021.0,5.0,158.0,False,6.0,7.0
20155,PIT,40.0,Tegray,Scales,ILB,Active,"6'0""",230.0,1996-05-10T00:00:00,Indiana,3.0,LB,True,DEF,Tegray Scales,25.0,2nd Season,"May 10, 1996",T.Scales,PIT,LAR,2018.0,0.0,0.0,True,6.0,0.0
22713,DAL,98.0,Quinton,Bohanna,DT,Active,"6'4""",360.0,1999-03-16T00:00:00,Kentucky,0.0,DL,True,DEF,Quinton Bohanna,22.0,Rookie,"March 16, 1999",Q.Bohanna,DAL,DAL,2021.0,8.0,220.0,False,6.0,4.0
21854,PIT,26.0,Anthony,McFarland Jr.,RB,Active,"5'8""",193.0,1998-03-04T00:00:00,Maryland,1.0,RB,True,OFF,Anthony McFarland Jr.,23.0,2nd Season,"March 4, 1998",A.McFarland Jr.,PIT,PIT,2020.0,5.0,142.0,False,5.0,8.0
22168,PIT,61.0,T.J.,Carter,DE,Active,"6'4""",289.0,1998-09-15T00:00:00,Kentucky,1.0,DL,True,DEF,T.J. Carter,22.0,1st Season,"September 15, 1998",T.Carter,PIT,ARI,2020.0,0.0,0.0,True,6.0,4.0
15071,NO,28.0,Latavius,Murray,RB,Active,"6'3""",230.0,1990-01-18T00:00:00,Central Florida,8.0,RB,True,OFF,Latavius Murray,31.0,9th Season,"January 18, 1990",L.Murray,NO,LV,2013.0,8.0,208.0,False,6.0,3.0
20072,NO,64.0,Will,Clapp,C,Active,"6'5""",311.0,1995-12-10T00:00:00,LSU,3.0,OL,True,OFF,Will Clapp,25.0,4th Season,"December 10, 1995",W.Clapp,NO,NO,2018.0,9.0,281.0,False,6.0,5.0
3341,BAL,93.0,Calais,Campbell,DE,Active,"6'8""",300.0,1986-09-01T00:00:00,Miami (FL),13.0,DL,True,DEF,Calais Campbell,34.0,14th Season,"September 1, 1986",C.Campbell,BAL,ARI,2008.0,3.0,57.0,False,6.0,8.0
18905,NO,23.0,Marshon,Lattimore,CB,Active,"6'0""",192.0,1996-05-20T00:00:00,Ohio State,4.0,DB,True,DEF,Marshon Lattimore,25.0,5th Season,"May 20, 1996",M.Lattimore,NO,NO,2017.0,1.0,13.0,False,6.0,0.0
13722,NYJ,99.0,Vinny,Curry,DE,Active,"6'3""",279.0,1988-06-30T00:00:00,Marshall,9.0,DL,True,DEF,Vinny Curry,33.0,10th Season,"June 30, 1988",V.Curry,NYJ,PHI,2012.0,3.0,68.0,False,6.0,3.0
18062,NYJ,60.0,Connor,McGovern,C,Active,"6'4""",306.0,1993-04-27T00:00:00,Missouri,5.0,OL,True,OFF,Connor McGovern,28.0,6th Season,"April 27, 1993",C.McGovern,NYJ,DEN,2016.0,7.0,165.0,False,6.0,4.0
23030,NYJ,66.0,Teton,Saltes,OT,Active,"6'5""",322.0,1998-05-04T00:00:00,New Mexico,0.0,OL,True,OFF,Teton Saltes,23.0,Rookie,"May 4, 1998",T.Saltes,NYJ,NYJ,2021.0,0.0,0.0,True,6.0,5.0
23031,NYJ,78.0,Grant,Hermanns,OL,Active,"6'7""",305.0,1998-03-05T00:00:00,Purdue,0.0,OL,True,OFF,Grant Hermanns,23.0,Rookie,"March 5, 1998",G.Hermanns,NYJ,NYJ,2021.0,0.0,0.0,True,6.0,7.0
23034,NYJ,50.0,Michael,Dwumfour,DL,Active,"6'1""",296.0,1998-01-01T00:00:00,Rutgers,0.0,DL,True,DEF,Michael Dwumfour,23.0,Rookie,"January 1, 1998",M.Dwumfour,NYJ,NYJ,2021.0,0.0,0.0,True,6.0,1.0
19025,PIT,5.0,Joshua,Dobbs,QB,Active,"6'3""",216.0,1995-01-26T00:00:00,Tennessee,4.0,QB,True,OFF,Joshua Dobbs,26.0,5th Season,"January 26, 1995",J.Dobbs,PIT,PIT,2017.0,5.0,155.0,False,6.0,3.0
19824,PIT,29.0,Kalen,Ballage,RB,Active,"6'2""",231.0,1995-12-22T00:00:00,Arizona State,3.0,RB,True,OFF,Kalen Ballage,25.0,4th Season,"December 22, 1995",K.Ballage,PIT,MIA,2018.0,5.0,150.0,False,6.0,2.0
